Operation,Module_A,Module_B,Header,From
Reverse,mpl,fusion,boost/mpl/if.hpp,boost/fusion/adapted/adt/detail/adapt_base.hpp boost/fusion/adapted/boost_array/array_iterator.hpp boost/fusion/adapted/boost_array/detail/at_impl.hpp boost/fusion/adapted/boost_tuple/boost_tuple_iterator.hpp boost/fusion/adapted/boost_tuple/detail/at_impl.hpp boost/fusion/adapted/boost_tuple/detail/end_impl.hpp boost/fusion/adapted/std_array/detail/at_impl.hpp boost/fusion/adapted/std_array/std_array_iterator.hpp boost/fusion/adapted/std_tuple/detail/at_impl.hpp boost/fusion/adapted/std_tuple/std_tuple_iterator.hpp boost/fusion/adapted/struct/detail/define_struct_inline.hpp boost/fusion/algorithm/query/find.hpp boost/fusion/algorithm/transformation/detail/replace.hpp boost/fusion/algorithm/transformation/detail/replace_if.hpp boost/fusion/algorithm/transformation/erase.hpp boost/fusion/algorithm/transformation/pop_back.hpp boost/fusion/container/deque/deque_iterator.hpp boost/fusion/container/list/detail/at_impl.hpp boost/fusion/container/list/detail/begin_impl.hpp boost/fusion/container/list/detail/end_impl.hpp boost/fusion/container/map/detail/cpp03/deref_data_impl.hpp boost/fusion/container/map/map_iterator.hpp boost/fusion/container/vector/detail/deref_impl.hpp boost/fusion/functional/invocation/invoke.hpp boost/fusion/iterator/detail/advance.hpp boost/fusion/iterator/detail/distance.hpp boost/fusion/iterator/iterator_facade.hpp boost/fusion/iterator/mpl/convert_iterator.hpp boost/fusion/sequence/intrinsic/at.hpp boost/fusion/sequence/intrinsic/at_key.hpp boost/fusion/sequence/intrinsic/begin.hpp boost/fusion/sequence/intrinsic/end.hpp boost/fusion/sequence/intrinsic/size.hpp boost/fusion/sequence/intrinsic/value_at.hpp boost/fusion/sequence/intrinsic/value_at_key.hpp boost/fusion/support/tag_of.hpp boost/fusion/view/detail/strictest_traversal.hpp boost/fusion/view/joint_view/detail/begin_impl.hpp boost/fusion/view/joint_view/detail/end_impl.hpp boost/fusion/view/joint_view/detail/next_impl.hpp boost/fusion/view/joint_view/joint_view.hpp boost/fusion/view/nview/nview.hpp boost/fusion/view/repetitive_view/repetitive_view.hpp boost/fusion/view/transform_view/detail/deref_data_impl.hpp
Reverse,mpl,fusion,boost/mpl/inherit.hpp,boost/fusion/view/filter_view/filter_view.hpp boost/fusion/view/joint_view/joint_view.hpp boost/fusion/view/reverse_view/reverse_view.hpp
Reverse,mpl,fusion,boost/mpl/insert.hpp,boost/fusion/mpl/insert.hpp
Reverse,mpl,fusion,boost/mpl/insert_range.hpp,boost/fusion/mpl/insert_range.hpp
Reverse,mpl,fusion,boost/mpl/int.hpp,boost/fusion/adapted/boost_array/array_iterator.hpp boost/fusion/adapted/boost_tuple/boost_tuple_iterator.hpp boost/fusion/adapted/boost_tuple/detail/size_impl.hpp boost/fusion/adapted/std_array/std_array_iterator.hpp boost/fusion/adapted/std_tuple/detail/size_impl.hpp boost/fusion/adapted/std_tuple/std_tuple_iterator.hpp boost/fusion/adapted/struct/detail/at_impl.hpp boost/fusion/adapted/struct/detail/define_struct_inline.hpp boost/fusion/algorithm/transformation/pop_back.hpp boost/fusion/container/deque/back_extended_deque.hpp boost/fusion/container/deque/deque.hpp boost/fusion/container/deque/deque_iterator.hpp boost/fusion/container/deque/detail/cpp03/deque_keyed_values.hpp boost/fusion/container/deque/detail/deque_keyed_values.hpp boost/fusion/container/deque/front_extended_deque.hpp boost/fusion/container/list/cons.hpp boost/fusion/container/list/nil.hpp boost/fusion/container/map/detail/cpp03/at_impl.hpp boost/fusion/container/map/detail/map_impl.hpp boost/fusion/container/vector/detail/cpp03/vector10.hpp boost/fusion/container/vector/detail/cpp03/vector20.hpp boost/fusion/container/vector/detail/cpp03/vector30.hpp boost/fusion/container/vector/detail/cpp03/vector40.hpp boost/fusion/container/vector/detail/cpp03/vector50.hpp boost/fusion/container/vector/vector.hpp boost/fusion/container/vector/vector_iterator.hpp boost/fusion/iterator/advance.hpp boost/fusion/iterator/basic_iterator.hpp boost/fusion/iterator/detail/advance.hpp boost/fusion/iterator/detail/distance.hpp boost/fusion/iterator/distance.hpp boost/fusion/sequence/intrinsic/at.hpp boost/fusion/sequence/intrinsic/size.hpp boost/fusion/sequence/intrinsic/value_at.hpp boost/fusion/sequence/intrinsic/value_at_key.hpp boost/fusion/view/nview/detail/nview_impl.hpp boost/fusion/view/reverse_view/detail/at_impl.hpp boost/fusion/view/reverse_view/detail/value_at_impl.hpp boost/fusion/view/single_view/detail/at_impl.hpp boost/fusion/view/single_view/detail/begin_impl.hpp boost/fusion/view/single_view/detail/deref_impl.hpp boost/fusion/view/single_view/detail/end_impl.hpp boost/fusion/view/single_view/detail/value_at_impl.hpp boost/fusion/view/single_view/detail/value_of_impl.hpp boost/fusion/view/single_view/single_view.hpp
Reverse,mpl,fusion,boost/mpl/is_sequence.hpp,boost/fusion/adapted/mpl/detail/category_of_impl.hpp boost/fusion/support/detail/is_mpl_sequence.hpp boost/fusion/support/is_sequence.hpp
Reverse,mpl,fusion,boost/mpl/iterator_tags.hpp,boost/fusion/iterator/mpl/fusion_iterator.hpp
Reverse,mpl,fusion,boost/mpl/lambda.hpp,boost/fusion/algorithm/query/find_if.hpp boost/fusion/view/filter_view/filter_view_iterator.hpp boost/fusion/view/zip_view/detail/equal_to_impl.hpp
Reverse,mpl,fusion,boost/mpl/less.hpp,boost/fusion/sequence/intrinsic/at.hpp boost/fusion/sequence/intrinsic/value_at.hpp
Reverse,mpl,fusion,boost/mpl/min.hpp,boost/fusion/view/zip_view/detail/end_impl.hpp
Reverse,mpl,fusion,boost/mpl/minus.hpp,boost/fusion/adapted/boost_array/array_iterator.hpp boost/fusion/adapted/std_array/std_array_iterator.hpp boost/fusion/adapted/struct/detail/define_struct_inline.hpp boost/fusion/algorithm/transformation/pop_back.hpp boost/fusion/container/deque/deque_iterator.hpp boost/fusion/container/map/map_iterator.hpp boost/fusion/container/vector/detail/distance_impl.hpp boost/fusion/iterator/basic_iterator.hpp boost/fusion/view/reverse_view/detail/at_impl.hpp boost/fusion/view/reverse_view/detail/value_at_impl.hpp boost/fusion/view/single_view/detail/distance_impl.hpp
Reverse,mpl,fusion,boost/mpl/negate.hpp,boost/fusion/view/reverse_view/detail/advance_impl.hpp
Reverse,mpl,fusion,boost/mpl/next.hpp,boost/fusion/adapted/mpl/mpl_iterator.hpp boost/fusion/iterator/detail/distance.hpp boost/fusion/view/single_view/detail/next_impl.hpp
Reverse,mpl,fusion,boost/mpl/next_prior.hpp,boost/fusion/iterator/mpl/fusion_iterator.hpp
Reverse,mpl,fusion,boost/mpl/not.hpp,boost/fusion/algorithm/transformation/erase_key.hpp boost/fusion/algorithm/transformation/remove.hpp boost/fusion/algorithm/transformation/remove_if.hpp boost/fusion/container/list/cons.hpp boost/fusion/sequence/comparison/enable_comparison.hpp boost/fusion/sequence/intrinsic/has_key.hpp boost/fusion/support/detail/is_mpl_sequence.hpp boost/fusion/view/zip_view/zip_view.hpp
Reverse,mpl,fusion,boost/mpl/or.hpp,boost/fusion/adapted/boost_tuple/boost_tuple_iterator.hpp boost/fusion/algorithm/query/detail/count.hpp boost/fusion/algorithm/query/detail/find_if.hpp boost/fusion/functional/invocation/invoke.hpp boost/fusion/sequence/comparison/enable_comparison.hpp boost/fusion/sequence/intrinsic/at.hpp boost/fusion/sequence/intrinsic/at_key.hpp boost/fusion/sequence/intrinsic/value_at.hpp boost/fusion/sequence/intrinsic/value_at_key.hpp boost/fusion/sequence/io/out.hpp boost/fusion/view/detail/strictest_traversal.hpp
Reverse,mpl,fusion,boost/mpl/placeholders.hpp,boost/fusion/algorithm/query/find.hpp boost/fusion/algorithm/query/find_if.hpp boost/fusion/algorithm/transformation/zip.hpp boost/fusion/sequence/intrinsic/detail/segmented_size.hpp boost/fusion/view/filter_view/filter_view_iterator.hpp boost/fusion/view/zip_view/detail/distance_impl.hpp boost/fusion/view/zip_view/detail/value_of_impl.hpp boost/fusion/view/zip_view/zip_view.hpp
Reverse,mpl,fusion,boost/mpl/plus.hpp,boost/fusion/adapted/boost_tuple/boost_tuple_iterator.hpp boost/fusion/container/deque/detail/cpp03/deque_keyed_values.hpp boost/fusion/sequence/intrinsic/detail/segmented_size.hpp boost/fusion/view/joint_view/joint_view.hpp boost/fusion/view/single_view/detail/advance_impl.hpp
Reverse,mpl,fusion,boost/mpl/pop_back.hpp,boost/fusion/mpl/pop_back.hpp
Reverse,mpl,fusion,boost/mpl/pop_front.hpp,boost/fusion/mpl/pop_front.hpp
Reverse,mpl,fusion,boost/mpl/prior.hpp,boost/fusion/adapted/mpl/mpl_iterator.hpp boost/fusion/view/single_view/detail/prior_impl.hpp
Reverse,mpl,fusion,boost/mpl/push_back.hpp,boost/fusion/mpl/push_back.hpp
Reverse,mpl,fusion,boost/mpl/push_front.hpp,boost/fusion/mpl/push_front.hpp
Reverse,mpl,fusion,boost/mpl/quote.hpp,boost/fusion/algorithm/query/find_if.hpp boost/fusion/view/filter_view/filter_view_iterator.hpp
Reverse,mpl,fusion,boost/mpl/single_view.hpp,boost/fusion/view/flatten_view/flatten_view.hpp
Reverse,mpl,fusion,boost/mpl/size.hpp,boost/fusion/adapted/mpl/detail/size_impl.hpp boost/fusion/mpl/size.hpp
Reverse,mpl,fusion,boost/mpl/size_t.hpp,boost/fusion/sequence/intrinsic/detail/segmented_size.hpp
Reverse,mpl,fusion,boost/mpl/tag.hpp,boost/fusion/adapted/struct/detail/adapt_base.hpp
Reverse,mpl,fusion,boost/mpl/transform.hpp,boost/fusion/algorithm/transformation/zip.hpp
Reverse,mpl,fusion,boost/mpl/transform_view.hpp,boost/fusion/view/zip_view/detail/equal_to_impl.hpp boost/fusion/view/zip_view/zip_view.hpp
Reverse,mpl,fusion,boost/mpl/unpack_args.hpp,boost/fusion/view/zip_view/detail/equal_to_impl.hpp
Reverse,mpl,fusion,boost/mpl/vector.hpp,boost/fusion/algorithm/transformation/zip.hpp boost/fusion/container/deque/detail/cpp03/deque_initial_size.hpp boost/fusion/view/zip_view/detail/equal_to_impl.hpp
Reverse,mpl,fusion,boost/mpl/vector/vector10.hpp,boost/fusion/container/vector/detail/cpp03/vector10.hpp
Reverse,mpl,fusion,boost/mpl/vector/vector20.hpp,boost/fusion/container/vector/detail/cpp03/vector20.hpp
Reverse,mpl,fusion,boost/mpl/vector/vector30.hpp,boost/fusion/container/vector/detail/cpp03/vector30.hpp
Reverse,mpl,fusion,boost/mpl/vector/vector40.hpp,boost/fusion/container/vector/detail/cpp03/vector40.hpp
Reverse,mpl,fusion,boost/mpl/vector/vector50.hpp,boost/fusion/container/vector/detail/cpp03/vector50.hpp
Reverse,mpl,fusion,boost/mpl/vector_c.hpp,boost/fusion/view/nview/detail/cpp03/nview_impl.hpp
Reverse,mpl,fusion,boost/mpl/void.hpp,boost/fusion/container/vector/detail/cpp03/vector10.hpp boost/fusion/container/vector/detail/cpp03/vector20.hpp boost/fusion/container/vector/detail/cpp03/vector30.hpp boost/fusion/container/vector/detail/cpp03/vector40.hpp boost/fusion/container/vector/detail/cpp03/vector50.hpp
Reverse,mpl,fusion,boost/mpl/zip_view.hpp,boost/fusion/view/zip_view/detail/equal_to_impl.hpp
Reverse,mpl,geometry,boost/mpl/and.hpp,boost/geometry/geometries/adapted/boost_fusion.hpp
Reverse,mpl,geometry,boost/mpl/assert.hpp,boost/geometry/strategies/convex_hull/services.hpp boost/geometry/strategies/is_convex/services.hpp
Reverse,mpl,geometry,boost/mpl/at.hpp,boost/geometry/util/parameter_type_of.hpp
Reverse,mpl,geometry,boost/mpl/bind.hpp,boost/geometry/util/combine_if.hpp
Reverse,mpl,geometry,boost/mpl/count_if.hpp,boost/geometry/geometries/adapted/boost_fusion.hpp
Reverse,mpl,geometry,boost/mpl/equal_to.hpp,boost/geometry/util/compress_variant.hpp
Reverse,mpl,geometry,boost/mpl/fold.hpp,boost/geometry/util/combine_if.hpp boost/geometry/util/compress_variant.hpp
Reverse,mpl,geometry,boost/mpl/front.hpp,boost/geometry/geometries/adapted/boost_fusion.hpp boost/geometry/util/compress_variant.hpp
Reverse,mpl,geometry,boost/mpl/has_xxx.hpp,boost/geometry/util/range.hpp
Reverse,mpl,geometry,boost/mpl/if.hpp,boost/geometry/strategy/cartesian/precise_area.hpp boost/geometry/util/combine_if.hpp boost/geometry/util/compress_variant.hpp
Reverse,mpl,geometry,boost/mpl/insert.hpp,boost/geometry/util/combine_if.hpp boost/geometry/util/compress_variant.hpp
Reverse,mpl,geometry,boost/mpl/int.hpp,boost/geometry/util/compress_variant.hpp
Reverse,mpl,geometry,boost/mpl/pair.hpp,boost/geometry/util/combine_if.hpp
Reverse,mpl,geometry,boost/mpl/placeholders.hpp,boost/geometry/geometries/adapted/boost_fusion.hpp boost/geometry/util/combine_if.hpp
Reverse,mpl,geometry,boost/mpl/pop_front.hpp,boost/geometry/geometries/adapted/boost_fusion.hpp
Reverse,mpl,geometry,boost/mpl/set.hpp,boost/geometry/util/combine_if.hpp boost/geometry/util/compress_variant.hpp
Reverse,mpl,geometry,boost/mpl/size.hpp,boost/geometry/geometries/adapted/boost_fusion.hpp boost/geometry/util/compress_variant.hpp
Reverse,mpl,geometry,boost/mpl/transform.hpp,boost/geometry/util/transform_variant.hpp
Reverse,mpl,geometry,boost/mpl/vector.hpp,boost/geometry/util/compress_variant.hpp
Reverse,mpl,graph,boost/mpl/and.hpp,boost/graph/adjacency_list.hpp boost/graph/detail/adjacency_list.hpp boost/graph/graph_mutability_traits.hpp boost/graph/graph_traits.hpp boost/graph/properties.hpp
Reverse,mpl,graph,boost/mpl/bool.hpp,boost/graph/adjacency_list.hpp boost/graph/adjacency_matrix.hpp boost/graph/boyer_myrvold_planar_test.hpp boost/graph/detail/is_distributed_selector.hpp boost/graph/edge_list.hpp boost/graph/graph_mutability_traits.hpp boost/graph/graph_selectors.hpp boost/graph/graph_traits.hpp boost/graph/graphml.hpp boost/graph/labeled_graph.hpp boost/graph/named_function_params.hpp boost/graph/planar_detail/face_iterators.hpp boost/graph/visitors.hpp boost/pending/property.hpp
Reverse,mpl,graph,boost/mpl/eval_if.hpp,boost/graph/graph_traits.hpp
Reverse,mpl,graph,boost/mpl/find.hpp,boost/graph/graphml.hpp
Reverse,mpl,graph,boost/mpl/for_each.hpp,boost/graph/graphml.hpp
Reverse,mpl,graph,boost/mpl/has_key.hpp,boost/graph/named_function_params.hpp
Reverse,mpl,graph,boost/mpl/has_xxx.hpp,boost/graph/graph_traits.hpp boost/pending/property.hpp
Reverse,mpl,graph,boost/mpl/identity.hpp,boost/graph/graph_traits.hpp
Reverse,mpl,graph,boost/mpl/if.hpp,boost/graph/adjacency_list.hpp boost/graph/adjacency_matrix.hpp boost/graph/betweenness_centrality.hpp boost/graph/compressed_sparse_row_graph.hpp boost/graph/detail/adjacency_list.hpp boost/graph/detail/compressed_sparse_row_struct.hpp boost/graph/detail/indexed_properties.hpp boost/graph/directed_graph.hpp boost/graph/edge_list.hpp boost/graph/graph_mutability_traits.hpp boost/graph/graph_traits.hpp boost/graph/labeled_graph.hpp boost/graph/plod_generator.hpp boost/graph/properties.hpp boost/graph/property_iter_range.hpp boost/graph/random.hpp boost/graph/random_layout.hpp boost/graph/reverse_graph.hpp boost/graph/subgraph.hpp boost/graph/undirected_graph.hpp boost/pending/property.hpp
Reverse,mpl,graph,boost/mpl/int.hpp,boost/graph/vf2_sub_graph_iso.hpp
Reverse,mpl,graph,boost/mpl/not.hpp,boost/graph/adjacency_list.hpp boost/graph/detail/adjacency_list.hpp boost/graph/graph_concepts.hpp boost/graph/graph_traits.hpp boost/graph/properties.hpp
Reverse,mpl,graph,boost/mpl/or.hpp,boost/graph/subgraph.hpp
Reverse,mpl,graph,boost/mpl/print.hpp,boost/graph/compressed_sparse_row_graph.hpp
Reverse,mpl,graph,boost/mpl/vector.hpp,boost/graph/graphml.hpp
Reverse,mpl,graph,boost/mpl/void.hpp,boost/graph/graph_traits.hpp
Reverse,mpl,graph_parallel,boost/mpl/and.hpp,boost/graph/parallel/detail/property_holders.hpp
Reverse,mpl,graph_parallel,boost/mpl/if.hpp,boost/graph/distributed/adjacency_list.hpp boost/graph/distributed/compressed_sparse_row_graph.hpp
Reverse,mpl,hana,boost/mpl/at.hpp,boost/hana/ext/boost/mpl/list.hpp boost/hana/ext/boost/mpl/vector.hpp
Reverse,mpl,hana,boost/mpl/empty.hpp,boost/hana/ext/boost/mpl/list.hpp boost/hana/ext/boost/mpl/vector.hpp
Reverse,mpl,hana,boost/mpl/equal.hpp,boost/hana/ext/boost/mpl/list.hpp boost/hana/ext/boost/mpl/vector.hpp
Reverse,mpl,hana,boost/mpl/integral_c.hpp,boost/hana/ext/boost/mpl/integral_c.hpp
Reverse,mpl,hana,boost/mpl/integral_c_tag.hpp,boost/hana/ext/boost/mpl/integral_c.hpp
Reverse,mpl,hana,boost/mpl/list.hpp,boost/hana/ext/boost/mpl/list.hpp
Reverse,mpl,hana,boost/mpl/sequence_tag.hpp,boost/hana/ext/boost/mpl/list.hpp boost/hana/ext/boost/mpl/vector.hpp
Reverse,mpl,hana,boost/mpl/size.hpp,boost/hana/ext/boost/mpl/list.hpp boost/hana/ext/boost/mpl/vector.hpp
Reverse,mpl,hana,boost/mpl/vector.hpp,boost/hana/ext/boost/mpl/vector.hpp
Reverse,mpl,icl,boost/mpl/and.hpp,boost/icl/concept/container.hpp boost/icl/concept/element_map.hpp boost/icl/concept/interval.hpp boost/icl/detail/associated_value.hpp boost/icl/detail/element_comparer.hpp boost/icl/detail/map_algo.hpp boost/icl/detail/subset_comparer.hpp boost/icl/interval_base_map.hpp boost/icl/type_traits/difference_type_of.hpp boost/icl/type_traits/has_set_semantics.hpp boost/icl/type_traits/infinity.hpp boost/icl/type_traits/is_associative_element_container.hpp boost/icl/type_traits/is_combinable.hpp boost/icl/type_traits/is_concept_equivalent.hpp boost/icl/type_traits/is_container.hpp boost/icl/type_traits/is_discrete.hpp boost/icl/type_traits/is_element_container.hpp boost/icl/type_traits/is_icl_container.hpp boost/icl/type_traits/is_interval_container.hpp boost/icl/type_traits/rep_type_of.hpp
Reverse,mpl,icl,boost/mpl/bool.hpp,boost/icl/type_traits/codomain_type_of.hpp boost/icl/type_traits/domain_type_of.hpp boost/icl/type_traits/element_type_of.hpp boost/icl/type_traits/interval_type_of.hpp boost/icl/type_traits/is_combinable.hpp boost/icl/type_traits/is_container.hpp boost/icl/type_traits/segment_type_of.hpp
Reverse,mpl,icl,boost/mpl/has_xxx.hpp,boost/icl/type_traits/codomain_type_of.hpp boost/icl/type_traits/difference_type_of.hpp boost/icl/type_traits/domain_type_of.hpp boost/icl/type_traits/element_type_of.hpp boost/icl/type_traits/interval_type_of.hpp boost/icl/type_traits/is_container.hpp boost/icl/type_traits/is_key_container_of.hpp boost/icl/type_traits/rep_type_of.hpp boost/icl/type_traits/segment_type_of.hpp boost/icl/type_traits/size_type_of.hpp
Reverse,mpl,icl,boost/mpl/if.hpp,boost/icl/detail/element_iterator.hpp boost/icl/detail/mapped_reference.hpp boost/icl/functors.hpp boost/icl/type_traits/infinity.hpp boost/icl/type_traits/interval_type_default.hpp boost/icl/type_traits/is_combinable.hpp boost/icl/type_traits/type_to_string.hpp
Reverse,mpl,icl,boost/mpl/not.hpp,boost/icl/concept/container.hpp boost/icl/concept/element_map.hpp boost/icl/concept/interval.hpp boost/icl/detail/associated_value.hpp boost/icl/detail/interval_map_algo.hpp boost/icl/detail/map_algo.hpp boost/icl/interval_base_map.hpp boost/icl/type_traits/difference_type_of.hpp boost/icl/type_traits/is_associative_element_container.hpp boost/icl/type_traits/is_combinable.hpp boost/icl/type_traits/is_container.hpp boost/icl/type_traits/is_continuous.hpp boost/icl/type_traits/is_discrete.hpp boost/icl/type_traits/is_element_container.hpp boost/icl/type_traits/is_icl_container.hpp boost/icl/type_traits/is_interval_container.hpp boost/icl/type_traits/rep_type_of.hpp
